index,date,n-unique-addresses,miners-revenue,difficulty,cost-per-transaction,avg-block-size,n-transactions-per-block,market-price,trade-volume,n-transactions-excluding-popular,n-transactions,hash-rate,output-volume
1040,2016-03-18,368378.0,1421213.43,165496835118.23,6.9,0.74,1514.87,418.49,1558879.43,206022.0,206022.0,1135311.14,5239445.11
1041,2016-03-19,358458.0,1397614.33,165496835118.23,7.87,0.64,1304.99,407.96,2595898.44,177478.0,177478.0,1110630.46,2190183.07
1042,2016-03-20,365674.0,1573282.94,165496835118.23,8.6,0.66,1220.16,409.11,1185064.85,178143.0,178143.0,1242260.74,1773449.04
1043,2016-03-21,355209.0,1440493.05,165496835118.23,7.24,0.75,1431.7,411.81,1060913.16,199006.0,199006.0,1036588.43,2041577.71
1044,2016-03-22,391714.0,1575608.82,165496835118.23,7.63,0.71,1386.54,411.95,1463452.38,205208.0,205208.0,1225806.95,2235032.31
1045,2016-03-23,358206.0,1633014.91,165496835118.23,8.58,0.67,1253.74,416.39,1644474.01,186808.0,186808.0,1242260.74,2066836.89
1046,2016-03-24,346163.0,1648883.86,165496835118.23,8.43,0.67,1293.16,417.96,2067894.72,190094.0,190094.0,1242260.74,2286669.23
1047,2016-03-25,332910.0,1529331.79,165496835118.23,8.88,0.62,1180.2,415.17,1153728.37,172309.0,172309.0,1192899.38,2113238.62
1048,2016-03-26,319631.0,1627195.01,165496835118.23,10.19,0.63,1039.54,415.98,1076681.03,159049.0,159049.0,1209353.17,1505132.49
1049,2016-03-27,333879.0,1494367.77,165496835118.23,9.32,0.63,1136.64,416.96,522917.88,160266.0,160266.0,1258714.52,1737057.96
1050,2016-03-28,355562.0,1843050.64,165496835118.23,9.33,0.67,1153.41,425.0,2141150.0,196080.0,196080.0,1168218.71,2086417.66
1051,2016-03-29,384087.0,1685402.34,165496835118.23,8.38,0.84,1257.38,422.86,1388498.87,197409.0,197409.0,1398571.69,2116335.57
1052,2016-03-30,348944.0,1535014.08,165496835118.23,7.64,0.75,1367.54,415.83,2467410.47,201028.0,201028.0,1308075.88,2032137.57
1053,2016-03-31,340536.0,1368870.75,165496835118.23,6.36,0.85,1665.13,413.74,2002365.07,206476.0,206476.0,1028361.54,2188915.91
1054,2016-04-01,388740.0,1653575.35,166851513282.78,7.56,0.77,1385.11,414.83,1565178.48,211922.0,211922.0,1136310.02,2181489.11
1055,2016-04-02,349858.0,1775950.81,166851513282.78,8.51,0.8,1320.17,416.31,1558131.76,183503.0,183503.0,1244135.06,1758765.06
1056,2016-04-03,362201.0,1527746.7,166851513282.78,8.48,0.73,1256.54,419.13,868902.59,178429.0,178429.0,1219252.36,1561627.97
1057,2016-04-04,395904.0,1864182.28,166851513282.78,8.72,0.67,1258.61,418.51,552085.84,208929.0,208929.0,1360254.33,2132110.89
1058,2016-04-05,372056.0,1675042.63,166851513282.78,7.66,0.74,1394.68,419.71,1459218.35,216176.0,216176.0,1235840.82,2257744.58
1059,2016-04-06,400648.0,1703077.75,166851513282.78,7.71,0.71,1396.75,421.66,1668377.91,219290.0,219290.0,1285606.23,2397382.26
1060,2016-04-07,374629.0,1524704.24,166851513282.78,6.88,0.76,1571.68,421.6,1009133.33,218463.0,218463.0,1210958.12,2739799.39
1061,2016-04-08,369066.0,1535340.26,166851513282.78,7.17,0.72,1487.44,419.95,1347766.53,209003.0,214191.0,1169486.95,2728055.14
1062,2016-04-09,353010.0,1744821.92,166851513282.78,8.78,0.64,1212.6,417.86,1915407.56,189897.0,196441.0,1343665.86,2249002.69
1063,2016-04-10,369611.0,1849714.71,166851513282.78,9.79,0.55,1080.66,418.58,1510801.72,183284.0,186954.0,1443196.67,2005055.24
1064,2016-04-11,383925.0,1760063.15,166851513282.78,7.28,0.77,1503.53,420.75,741403.57,226553.0,230040.0,1252429.29,2571238.48
1065,2016-04-12,418258.0,1617822.83,166851513282.78,6.68,0.84,1623.01,422.63,1479940.38,236300.0,240206.0,1260723.52,3495580.0
1066,2016-04-13,392831.0,1760973.82,166851513282.78,7.88,0.71,1362.84,425.69,2585913.5,220398.0,223506.0,1302194.69,3218812.19
1067,2016-04-14,386126.0,1759740.83,178678307671.69,7.72,0.71,1389.8,423.87,1661294.88,225450.0,227928.0,1465554.23,2964839.21
1068,2016-04-15,368762.0,1635538.84,178678307671.69,7.38,0.79,1526.46,424.38,1637835.2,209551.0,212178.0,1287911.29,3822217.8
1069,2016-04-16,337492.0,1502139.35,178678307671.69,8.25,0.67,1318.87,429.45,1893694.13,177095.0,182004.0,1270147.0,3051672.79
1070,2016-04-17,392585.0,1710232.84,178678307671.69,8.89,0.66,1217.9,430.58,795354.46,185892.0,192428.0,1358968.47,2619262.39
1071,2016-04-18,391408.0,1478746.25,178678307671.69,6.67,0.84,1644.74,427.31,642118.74,216402.0,220395.0,1199089.82,3962456.69
1072,2016-04-19,399580.0,1696206.85,178678307671.69,7.33,0.75,1510.07,427.42,1361332.7,223879.0,226511.0,1332322.03,3705997.51
1073,2016-04-20,373801.0,1832539.79,178678307671.0,8.45,0.7,1313.82,435.95,1653545.27,215115.0,216780.0,1465554.23,4077380.52
1074,2016-04-21,401683.0,1700340.27,178678307671.0,7.99,0.73,1409.24,441.82,3357182.52,210717.0,212795.0,1341204.17,5033188.76
1075,2016-04-22,360541.0,1780084.42,178678307671.0,8.12,0.77,1475.36,451.0,2447770.93,208558.0,210976.0,1270147.0,5290883.16
1076,2016-04-23,365592.0,1632732.39,178678307671.0,8.82,0.65,1286.22,447.7,2462251.51,181429.0,185216.0,1279029.15,3426251.7
1077,2016-04-24,377166.0,1524430.62,178678307671.0,8.32,0.73,1387.54,451.92,1016783.85,179927.0,183155.0,1172443.38,2223869.59
1078,2016-04-25,403588.0,1511285.53,178678307671.0,6.83,0.87,1713.1,460.03,3267685.1,213799.0,217564.0,1128032.65,2719385.89
1079,2016-04-26,438403.0,1989524.26,178678307671.0,7.71,0.81,1660.56,462.5,2590337.62,245405.0,250744.0,1341204.17,2770136.73
1080,2016-04-27,386129.0,1604017.74,178678307671.0,6.62,0.88,1856.09,467.55,2165967.45,235719.0,239435.0,1145796.94,2485051.22
1081,2016-04-28,376362.0,1546945.81,178666121338.55,6.2,0.9,1836.72,445.29,3145711.13,241978.0,247957.0,1207843.18,2696007.31
1082,2016-04-29,432470.0,1870335.26,178659257772.0,6.95,0.81,1657.49,449.98,3942954.25,255225.0,261884.0,1403229.58,2522444.2
1083,2016-04-30,370399.0,1670773.99,178659257772.0,7.75,0.76,1477.48,455.97,1355694.56,212548.0,215712.0,1296655.18,1899766.45
1084,2016-05-01,368769.0,1871929.74,178659257772.0,9.51,0.63,1235.03,448.84,1088710.79,188261.0,191430.0,1376585.98,1879509.6
1085,2016-05-02,395720.0,1812582.09,178659257772.0,7.94,0.75,1425.38,453.0,538938.63,221019.0,223785.0,1394348.38,2450687.78
1086,2016-05-03,374877.0,1703857.26,178659257772.0,7.23,0.78,1560.32,443.84,2821255.64,230120.0,235609.0,1341061.18,2273860.04
1087,2016-05-04,393861.0,2071544.22,178659257772.0,8.24,0.71,1399.35,450.61,2513056.48,229641.0,233691.0,1492041.58,2276671.25
1088,2016-05-05,374113.0,1777313.43,178659257772.0,7.66,0.7,1481.12,446.84,1482396.17,223681.0,229573.0,1385467.18,2161621.79
1089,2016-05-06,374471.0,1922038.93,178659257772.0,8.03,0.69,1439.7,449.37,1111826.76,226559.0,233232.0,1438754.38,2321255.5
1090,2016-05-07,337983.0,1740688.07,178659257772.0,8.61,0.65,1347.08,458.98,2588082.65,198793.0,202062.0,1332179.98,1893689.36
1091,2016-05-08,363477.0,1989166.57,178659257772.0,10.31,0.58,1125.15,459.02,922396.1,185456.0,189025.0,1447635.58,1623830.88
1092,2016-05-09,405890.0,2007975.36,178659257772.0,8.77,0.64,1324.26,458.31,618906.41,223205.0,226449.0,1536447.58,2062306.88
1093,2016-05-10,405685.0,1822228.27,178659257772.0,7.42,0.73,1555.2,460.66,1630197.43,240322.0,245721.0,1403229.58,2211911.67
1094,2016-05-11,383096.0,1525267.32,190502504490.88,6.51,0.81,1762.5,450.78,2588829.54,230881.0,234412.0,1284309.11,2510174.69
1095,2016-05-12,373340.0,1677295.06,194254820283.0,7.13,0.78,1643.23,452.84,1520211.05,226364.0,228409.0,1342247.87,2295414.38
1096,2016-05-13,379120.0,1841534.81,194254820283.0,7.69,0.76,1527.28,454.26,1559619.94,228156.0,232146.0,1467781.84,2577781.01
1097,2016-05-14,372390.0,1732518.82,194254820283.0,8.08,0.81,1467.22,455.82,1292090.16,207392.0,211280.0,1390530.17,1910552.81
1098,2016-05-15,350006.0,1630707.26,194254820283.0,8.08,0.78,1440.08,456.31,628658.29,195147.0,200171.0,1342247.87,2042797.06
1099,2016-05-16,428469.0,1636434.03,194254820283.0,6.82,0.91,1700.77,457.34,737305.25,236179.0,239809.0,1361560.79,2688738.83
1100,2016-05-17,390061.0,1623754.46,194254820283.0,6.8,0.87,1692.38,454.0,1427548.52,234161.0,238626.0,1361560.79,2703819.92
1101,2016-05-18,413891.0,1922740.52,194254820283.0,7.92,0.87,1536.49,453.08,1601134.88,230973.0,235083.0,1487094.76,2250192.07
1102,2016-05-19,373229.0,1415299.1,194254820283.0,6.38,0.96,1826.21,452.99,1181964.16,216929.0,219145.0,1168431.6,2544431.13
1103,2016-05-20,352825.0,1660231.91,194254820283.0,7.93,0.78,1405.34,436.05,2591780.91,206630.0,209396.0,1438812.46,2134599.69
1104,2016-05-21,358023.0,1622037.95,194254820283.0,8.24,0.89,1357.88,442.52,1533628.29,187081.0,191461.0,1361560.79,1578456.15
1105,2016-05-22,337746.0,2084432.93,194254820283.0,11.21,0.6,1001.89,443.21,849358.78,180326.0,184348.0,1776788.55,1512379.67
1106,2016-05-23,412183.0,2024580.43,194254820283.0,9.04,0.65,1237.52,438.47,1028462.08,217633.0,222754.0,1747819.17,2136312.56
1107,2016-05-24,407284.0,1700948.82,194770865920.55,6.85,0.85,1676.99,442.99,1172368.61,242253.0,246517.0,1456454.92,2514701.16
1108,2016-05-25,397789.0,1612802.55,199312067531.0,6.41,0.87,1795.95,444.1,1367343.93,240327.0,247841.0,1377192.07,3341037.9
1109,2016-05-26,364856.0,1544642.47,199312067531.0,7.02,0.82,1630.3,448.7,1645517.51,213031.0,220091.0,1357376.36,3584245.59
1110,2016-05-27,407025.0,1754891.3,199312067531.0,7.79,0.95,1548.89,452.05,1703491.66,207074.0,215296.0,1377192.07,4124114.2
1111,2016-05-28,378992.0,1698374.91,199312067531.0,8.8,0.86,1451.53,469.98,5748024.59,186003.0,193054.0,1317744.93,3665525.35
1112,2016-05-29,342422.0,2057252.28,199312067531.0,11.15,0.68,1215.93,526.64,6618263.81,173323.0,178742.0,1456454.92,2740859.09
1113,2016-05-30,415243.0,2018224.68,199312067531.0,9.5,0.89,1467.83,511.3,4201822.5,207582.0,211368.0,1436639.21,2248406.37
1114,2016-05-31,385667.0,1778686.46,199312067531.0,8.12,0.87,1694.87,526.42,3197985.71,213097.0,215249.0,1258297.79,2561419.98
1115,2016-06-01,411100.0,2013539.94,199312067531.0,8.38,0.84,1639.05,531.97,6420111.86,232186.0,234384.0,1426731.35,2351967.05
1116,2016-06-02,388996.0,1975979.77,199312067531.0,8.27,0.83,1674.63,538.37,2935866.2,229527.0,231099.0,1367284.21,2342608.5
1117,2016-06-03,406598.0,2039808.4,199312067531.0,8.65,0.83,1652.6,538.0,2122162.52,233191.0,234669.0,1406915.64,1938990.17
1118,2016-06-04,368222.0,1744238.04,199312067531.0,8.87,0.84,1652.65,567.88,4962277.41,194724.0,196665.0,1179034.94,1493595.28
1119,2016-06-05,370336.0,2522539.86,199312067531.0,13.21,0.61,1116.48,573.85,3603347.61,185148.0,189802.0,1694243.48,1831988.04
1120,2016-06-06,413551.0,2559529.58,199312067531.0,11.52,0.71,1301.01,573.91,3108612.21,218423.0,221171.0,1684335.62,1964198.18
1121,2016-06-07,424459.0,2112246.99,199312067531.0,9.1,0.8,1650.11,583.72,2590286.69,227893.0,231016.0,1406915.64,2122375.94
1122,2016-06-08,393284.0,2145380.92,196422606560.33,9.2,0.8,1596.76,578.07,3887983.21,226796.0,229933.0,1403462.34,2004179.71
1123,2016-06-09,433264.0,2457044.37,196061423939.0,10.18,0.72,1432.44,583.1,1904346.29,232430.0,236353.0,1608133.93,2095207.93
1124,2016-06-10,409704.0,2173991.84,196061423939.0,9.25,0.82,1585.88,574.32,2166874.9,223808.0,228367.0,1403462.34,2301811.96
1125,2016-06-11,375798.0,2349957.49,196061423939.0,10.95,0.7,1366.4,577.95,1999140.61,208558.0,213159.0,1520417.53,1894576.34
1126,2016-06-12,412969.0,2439077.77,196061423939.0,11.46,0.83,1443.23,608.01,2390804.76,204963.0,210711.0,1422954.87,2831538.69
1127,2016-06-13,450475.0,2856721.94,196061423939.25,11.37,0.92,1561.2,665.85,9494228.64,248525.0,251354.0,1569148.87,2757346.67
1128,2016-06-14,407360.0,2450970.35,196061423939.0,9.51,0.96,1869.92,704.5,12204617.1,244108.0,246829.0,1296253.41,2356791.52
1129,2016-06-15,456788.0,2663305.4,196061423939.0,10.28,0.92,1705.28,685.19,7278985.78,255542.0,259202.0,1500925.0,2299856.86
1130,2016-06-16,472980.0,2869711.67,196061423939.0,10.56,0.96,1797.79,693.88,4007337.41,263444.0,267870.0,1452193.67,2796295.72
1131,2016-06-17,456749.0,2906753.58,196061423939.0,11.27,0.93,1703.03,765.0,13723510.95,250428.0,253752.0,1452193.67,2774465.09
1132,2016-06-18,425975.0,3023654.81,196061423939.0,12.85,0.87,1489.35,746.63,10983151.29,232850.0,235317.0,1549656.33,2340086.59
1133,2016-06-19,415726.0,3437265.73,196061423939.0,15.66,0.72,1233.32,751.96,4438797.32,215405.0,218298.0,1725089.13,2011496.99
1134,2016-06-20,465872.0,3373515.52,196061423939.0,13.0,0.78,1520.33,759.35,1987272.1,246382.0,249334.0,1598387.66,2647568.48
1135,2016-06-21,466563.0,2775119.95,206307449112.05,10.28,0.91,1665.53,724.04,5761034.23,245266.0,248164.0,1551383.98,2849547.25
1136,2016-06-22,412966.0,2188906.86,209453158595.0,9.16,0.95,1826.67,664.46,21974290.21,232368.0,235641.0,1343144.52,2712263.68
1137,2016-06-23,442288.0,2108466.95,209453158595.0,8.74,0.92,1723.57,592.81,9646073.9,237794.0,241300.0,1457676.22,3159340.64
1138,2016-06-24,437712.0,2182850.43,209453158595.0,9.11,0.94,1842.05,622.08,15216711.32,234505.0,237625.0,1353556.49,2795725.68
1139,2016-06-25,410558.0,2763256.94,209453158595.0,13.35,0.79,1277.28,665.0,10751720.0,204254.0,206919.0,1728387.52,2121582.98
1140,2016-06-26,387274.0,2371668.57,209453158595.0,13.08,0.76,1242.11,660.44,4342287.33,178973.0,181348.0,1530560.03,1791420.03
1141,2016-06-27,381090.0,2391834.82,209453158595.0,11.02,0.78,1476.39,630.19,3680549.07,214892.0,217029.0,1530560.03,2170091.8
1142,2016-06-28,428793.0,2439741.46,209453158595.0,11.48,0.76,1436.53,651.85,5574406.09,210187.0,212607.0,1551383.98,1865761.06
1143,2016-06-29,370956.0,2683107.4,209453158595.0,11.3,0.76,1535.01,645.15,3607885.25,220971.0,224112.0,1520148.06,1988551.27
1144,2016-06-30,404729.0,2633620.99,209453158595.0,10.75,0.8,1546.4,635.99,5789334.29,229114.0,231960.0,1561795.95,2084880.76
1145,2016-07-01,369568.0,2764288.97,209453158595.0,13.29,0.75,1327.75,667.95,5019136.61,202414.0,205801.0,1634679.76,2011713.67
1146,2016-07-02,348963.0,2670572.18,209453158595.0,13.09,0.69,1334.73,675.63,4346584.53,194563.0,198875.0,1551383.98,2151502.3
1147,2016-07-03,349825.0,2740471.38,209453158595.0,15.15,0.61,1150.18,701.41,3852213.86,172215.0,177127.0,1603443.84,1737085.84
1148,2016-07-04,406696.0,2700421.99,209557682217.15,12.25,0.74,1416.56,656.97,4817101.13,211618.0,213900.0,1601825.84,2599568.95
1149,2016-07-05,384212.0,2605017.71,213398925331.0,11.56,0.79,1482.48,681.98,2917189.91,211423.0,214959.0,1538177.13,2054743.9
1150,2016-07-06,373739.0,2396656.07,213398925331.0,11.16,0.8,1533.51,668.0,2088815.96,212915.0,214691.0,1485136.54,2039637.04
1151,2016-07-07,364951.0,2261647.92,213398925331.0,10.39,0.82,1573.34,673.76,2399003.33,213055.0,215548.0,1463920.3,2830532.14
1152,2016-07-08,363255.0,2475149.39,213398925331.0,11.63,0.78,1453.11,638.5,8116497.07,208475.0,210701.0,1538177.13,2290691.94
1153,2016-07-09,356931.0,2183467.64,213398925331.0,11.51,0.66,1244.33,663.0,4364747.79,182331.0,185405.0,1580609.6,1891222.92
1154,2016-07-10,324972.0,1302059.99,213398925331.0,7.94,0.59,1042.36,647.41,4006561.53,159319.0,162608.0,1654866.43,1522989.69
1155,2016-07-11,392909.0,1228801.47,213398925331.0,5.54,0.79,1525.1,648.35,1502110.25,215257.0,218089.0,1516960.89,2224457.95
1156,2016-07-12,382315.0,1208033.63,213398925331.0,5.52,0.78,1531.71,649.33,1933834.61,216859.0,219034.0,1516960.89,2314128.39
1157,2016-07-13,367230.0,1122089.41,213398925331.0,5.18,0.82,1678.32,664.5,2846618.33,214101.0,216503.0,1379055.36,2253579.82
1158,2016-07-14,369011.0,1195721.66,213398925331.0,5.49,0.8,1543.94,652.87,4287469.11,215595.0,217695.0,1506352.77,2097269.93
1159,2016-07-15,367025.0,1173602.65,213398925331.0,5.41,0.79,1600.6,659.12,1578440.8,212927.0,216081.0,1432095.95,3349411.14
1160,2016-07-16,356242.0,1368206.7,213398925331.0,7.46,0.69,1160.46,663.19,2142395.5,178573.0,182192.0,1665474.54,1965918.5
1161,2016-07-17,327405.0,1302807.65,213398925331.0,7.55,0.71,1147.74,661.32,1114496.14,165887.0,171013.0,1580609.6,2055306.6
1162,2016-07-18,388294.0,1315012.07,213402065457.71,5.88,0.82,1505.64,679.58,2338217.31,219835.0,222835.0,1581302.7,2255407.84
1163,2016-07-19,372107.0,1116148.17,213492501107.0,5.02,0.86,1735.52,673.46,2028219.07,219576.0,222146.0,1358434.53,2539145.56
1164,2016-07-20,378263.0,1316402.12,213492501107.0,5.68,0.8,1516.19,674.95,1286049.73,224494.0,227429.0,1591915.47,2456917.48
1165,2016-07-21,359014.0,1161033.13,213492501107.0,5.29,0.81,1636.14,667.5,2276154.98,215360.0,217606.0,1411498.38,2207379.88
1166,2016-07-22,370239.0,1107969.93,213492501107.0,5.0,0.86,1716.31,664.0,1667556.32,218874.0,221404.0,1369047.3,2421306.2
1167,2016-07-23,338444.0,1125668.8,213492501107.0,5.68,0.83,1494.63,649.75,3360487.51,193971.0,195796.0,1390272.84,1834612.76
1168,2016-07-24,345915.0,1067915.61,213492501107.0,5.74,0.79,1482.98,655.53,855099.55,181725.0,183890.0,1337208.99,1846664.92
1169,2016-07-25,395753.0,1153071.35,213492501107.0,4.72,0.91,1829.89,661.48,944103.94,236727.0,239715.0,1400885.61,1927857.05
1170,2016-07-26,407264.0,1097353.62,213492501107.0,4.62,0.92,1842.43,654.98,1596350.0,234239.0,237673.0,1369047.3,2310580.42
1171,2016-07-27,373465.0,1144988.35,213492501107.0,4.74,0.92,1840.65,651.16,2313936.13,232995.0,235603.0,1358434.53,2515469.56
1172,2016-07-28,395387.0,1162120.4,213492501107.0,4.95,0.88,1726.93,655.37,1748153.6,232439.0,234863.0,1453949.46,2460612.94
1173,2016-07-29,358526.0,1303077.23,213492501107.0,5.38,0.82,1574.24,655.54,1248010.5,229402.0,231414.0,1560077.16,2139879.12
1174,2016-07-30,362121.0,1051981.06,213492501107.0,5.19,0.87,1676.34,654.88,854022.46,197597.0,199484.0,1262919.61,1878531.69
1175,2016-07-31,344641.0,1268565.34,213492501107.0,6.6,0.79,1248.4,654.68,467480.8,190326.0,192254.0,1634366.55,1858564.34
1176,2016-08-01,401276.0,1263152.06,213492501107.0,5.53,0.81,1470.91,623.91,3080886.3,223007.0,225049.0,1623753.78,1726830.89
1177,2016-08-02,412747.0,1192809.47,210798472402.85,4.75,0.86,1630.51,605.56,3306508.99,248739.0,251098.0,1555605.72,3522076.1
1178,2016-08-03,407728.0,1188501.69,201893210853.0,4.89,0.79,1456.52,530.74,11515126.11,239320.0,241782.0,1686075.88,2478092.17
1179,2016-08-04,384713.0,1121450.88,201893210853.0,4.84,0.78,1515.26,564.01,9003652.6,227597.0,231835.0,1535533.39,3004674.78
1180,2016-08-05,382173.0,1242755.64,201893210853.0,5.44,0.7,1350.56,577.44,4914049.05,224360.0,228244.0,1696112.05,2291567.35
1181,2016-08-06,344354.0,1222113.39,201893210853.0,6.25,0.62,1178.73,572.72,2754594.2,192725.0,195669.0,1676039.71,1516812.66
1182,2016-08-07,344197.0,1141124.53,201893210853.0,5.92,0.77,1300.09,589.5,3550523.13,187174.0,192414.0,1485352.56,1875748.72
1183,2016-08-08,412180.0,1155198.83,201893210853.0,4.88,0.84,1589.83,592.56,1723324.47,231581.0,235295.0,1495388.73,1971245.14
1184,2016-08-09,390239.0,966415.46,201893210853.0,4.12,0.88,1866.13,591.69,1885946.79,227856.0,231400.0,1254520.74,2222267.86
1185,2016-08-10,409835.0,1156905.97,201893210853.0,4.73,0.83,1620.79,584.98,1852561.46,240219.0,244740.0,1525497.22,2170929.49
1186,2016-08-11,420150.0,1158024.44,201893210853.0,4.55,0.86,1696.77,591.5,3086683.6,249758.0,254515.0,1505424.89,2254855.17
1187,2016-08-12,389404.0,1132020.06,201893210853.0,4.86,0.81,1563.58,586.01,1488764.27,228078.0,232973.0,1495388.73,1924492.13
1188,2016-08-13,361767.0,1246207.64,201893210853.0,5.67,0.67,1316.37,585.91,1277676.36,210225.0,214569.0,1645931.22,2049092.92
1189,2016-08-14,363865.0,1221143.85,201893210853.0,6.04,0.64,1228.06,583.34,560916.41,196734.0,200174.0,1645931.22,1716569.44
1190,2016-08-15,354911.0,1075738.87,203483855226.7,5.3,0.81,1389.7,567.34,2730947.82,199828.0,202896.0,1577645.9,2077130.23
1191,2016-08-16,423764.0,1025918.19,217375482757.0,3.99,0.92,1884.67,565.69,2621226.44,250851.0,254431.0,1469587.96,2731958.31
1192,2016-08-17,415204.0,937466.83,217375482757.0,3.87,0.95,1934.98,574.94,2780795.05,234708.0,238003.0,1329112.64,1999807.96
1193,2016-08-18,405863.0,1175744.74,217375482757.0,4.84,0.8,1555.46,570.92,2345756.13,235996.0,239541.0,1664092.25,2327792.8
1194,2016-08-19,402063.0,1176985.71,217375482757.0,4.72,0.79,1598.02,570.3,2262847.75,241815.0,246095.0,1664092.25,2377047.79
1195,2016-08-20,399739.0,1153764.12,217375482757.0,5.54,0.71,1343.38,572.84,2662119.23,204248.0,208224.0,1685703.84,2097223.4
1196,2016-08-21,359919.0,1226001.05,217375482757.0,6.59,0.61,1134.38,577.52,1404742.32,181617.0,184904.0,1761344.4,1338909.58
1197,2016-08-22,408558.0,1187049.48,217375482757.0,5.2,0.78,1445.4,577.24,656939.53,224660.0,228373.0,1718121.22,1984740.68
1198,2016-08-23,396831.0,1216079.79,217375482757.0,4.55,0.83,1625.99,583.3,2960329.16,235298.0,239021.0,1588451.7,2090786.0
1199,2016-08-24,408587.0,1166209.73,217375482757.0,4.9,0.76,1546.91,581.98,2443582.71,231795.0,235130.0,1653286.46,2098712.58
1200,2016-08-25,393474.0,999130.05,217375482757.0,4.21,0.87,1800.07,578.75,1730618.76,229999.0,234009.0,1404753.2,2132803.99
1201,2016-08-26,382302.0,1031828.29,217375482757.0,4.46,0.84,1717.93,575.75,2435422.5,222851.0,226767.0,1426364.79,2092780.61
1202,2016-08-27,365095.0,1074187.61,217375482757.0,5.57,0.69,1327.07,577.77,1900372.2,187712.0,191098.0,1556034.32,1464561.62
1203,2016-08-28,331778.0,1110157.41,217375482757.0,6.36,0.61,1147.95,567.2,1536686.6,171570.0,174489.0,1642480.67,1302221.63
